"","negative","positive"
"180",0.587752819061279,0.412247180938721
"181",0.565548002719879,0.434451997280121
"182",0.565548002719879,0.434451997280121
"183",0.337067753076553,0.662932246923447
"184",0.630876481533051,0.369123518466949
"185",0.274226546287537,0.725773453712463
"186",0.726561188697815,0.273438811302185
"187",0.726561188697815,0.273438811302185
"188",0.630876481533051,0.369123518466949
"189",0.735323429107666,0.264676570892334
"190",0.50293642282486,0.49706357717514
"191",0.72490918636322,0.27509081363678
"192",0.72490918636322,0.27509081363678
"193",0.735323429107666,0.264676570892334
"194",0.72490918636322,0.27509081363678
"195",0.731406807899475,0.268593192100525
"196",0.52375191450119,0.47624808549881
"197",0.735323429107666,0.264676570892334
"198",0.735323429107666,0.264676570892334
"199",0.306991457939148,0.693008542060852
"200",0.735323429107666,0.264676570892334
"201",0.735323429107666,0.264676570892334
"202",0.735323429107666,0.264676570892334
"203",0.72490918636322,0.27509081363678
"204",0.72490918636322,0.27509081363678
"205",0.735323429107666,0.264676570892334
"206",0.735323429107666,0.264676570892334
"207",0.735323429107666,0.264676570892334
"208",0.735323429107666,0.264676570892334
"209",0.726561188697815,0.273438811302185
"210",0.726561188697815,0.273438811302185
"211",0.735323429107666,0.264676570892334
"212",0.394977569580078,0.605022430419922
"213",0.726561188697815,0.273438811302185
"214",0.726561188697815,0.273438811302185
"215",0.726561188697815,0.273438811302185
"216",0.726561188697815,0.273438811302185
"217",0.726561188697815,0.273438811302185
"218",0.726561188697815,0.273438811302185
"219",0.726561188697815,0.273438811302185
"220",0.548894047737122,0.451105952262878
"221",0.735323429107666,0.264676570892334
"222",0.589462995529175,0.410537004470825
"223",0.72490918636322,0.27509081363678
"224",0.72490918636322,0.27509081363678
"225",0.726561188697815,0.273438811302185
"226",0.72490918636322,0.27509081363678
"227",0.403444319963455,0.596555680036545
"228",0.726561188697815,0.273438811302185
"229",0.726561188697815,0.273438811302185
"230",0.735662996768951,0.264337003231049
"231",0.735662996768951,0.264337003231049
"232",0.735323429107666,0.264676570892334
"233",0.735662996768951,0.264337003231049
"234",0.735662996768951,0.264337003231049
"235",0.731406807899475,0.268593192100525
"236",0.470534592866898,0.529465407133102
"237",0.470534592866898,0.529465407133102
"238",0.274226546287537,0.725773453712463
"239",0.401070445775986,0.598929554224014
"240",0.306991457939148,0.693008542060852
