"","X2","X1"
"977",0.064,0.936
"980",0.002,0.998
"984",0.046,0.954
"994",0.092,0.908
"997",0.004,0.996
"1009",0.03,0.97
"1012",0.018,0.982
"1018",0.498,0.502
"1023",0.014,0.986
"1024",0.016,0.984
"1031",0,1
"1034",0,1
"1035",0.074,0.926
"1039",0.474,0.526
"1042",0.17,0.83
"1047",0,1
"1051",0.056,0.944
"1052",0.002,0.998
"1062",0.1,0.9
"1066",0.028,0.972
"1073",0.422,0.578
"1074",0.152,0.848
"1079",0.134,0.866
"1090",0.002,0.998
"1093",0,1
"1100",0.022,0.978
"1118",0.024,0.976
"1119",0.018,0.982
"1124",0.018,0.982
"1129",0.038,0.962
"1131",0.004,0.996
"1141",0.19,0.81
"1146",0.678,0.322
"1149",0.004,0.996
"1153",0.026,0.974
"1159",0.496,0.504
"1167",0,1
"1182",0.004,0.996
"1187",0.068,0.932
"1188",0.056,0.944
"1195",0.02,0.98
"1196",0.042,0.958
"1202",0.114,0.886
"1205",0,1
"1207",0.016,0.984
"1212",0.118,0.882
"1224",0.71,0.29
"1226",0.43,0.57
"1232",0.03,0.97
"1234",0.562,0.438
"1235",0.788,0.212
"1239",0.016,0.984
"1240",0.57,0.43
"1241",0.148,0.852
"1243",0,1
"1247",0.34,0.66
"1252",0.004,0.996
"1255",0.104,0.896
"1259",0.214,0.786
"1260",0.01,0.99
"1265",0.002,0.998
"1268",0.092,0.908
"1272",0.066,0.934
"1274",0.012,0.988
"1278",0.008,0.992
"1283",0.166,0.834
"1285",0.124,0.876
"1292",0.104,0.896
"1299",0.302,0.698
"1313",0.114,0.886
"1315",0.002,0.998
"1316",0.004,0.996
"1319",0.004,0.996
"1330",0.032,0.968
"1337",0.064,0.936
"1338",0.136,0.864
"1348",0.018,0.982
"1354",0.022,0.978
"1355",0,1
"1357",0,1
"1374",0.168,0.832
"1376",0.032,0.968
"1379",0.09,0.91
"1389",0.296,0.704
"1396",0.022,0.978
"1398",0.048,0.952
"1404",0.292,0.708
"1405",0.018,0.982
"1406",0.104,0.896
"1409",0.228,0.772
"1410",0.226,0.774
"1421",0.072,0.928
"1422",0.004,0.996
"1431",0.02,0.98
"1434",0.008,0.992
"1442",0.106,0.894
"1445",0,1
"1455",0.042,0.958
"1456",0.16,0.84
"1458",0.074,0.926
"1459",0.008,0.992
"1463",0.036,0.964
"1468",0.014,0.986
"1473",0.068,0.932
"1475",0.004,0.996
"1477",0.088,0.912
"1482",0.03,0.97
"1483",0.002,0.998
"1493",0.044,0.956
"1494",0.01,0.99
"1504",0.158,0.842
"1506",0.034,0.966
"1511",0,1
"1513",0.054,0.946
"1519",0.032,0.968
"1523",0.016,0.984
"1526",0.196,0.804
"1530",0,1
"1532",0.106,0.894
"1538",0.17,0.83
"1541",0.686,0.314
"1551",0.194,0.806
"1552",0.024,0.976
"1553",0,1
"1554",0.002,0.998
"1555",0.308,0.692
"1569",0,1
"1571",0.084,0.916
"1591",0.2,0.8
"1592",0.152,0.848
"1599",0.042,0.958
"1600",0.152,0.848
"1601",0.002,0.998
"1603",0.04,0.96
"1609",0.074,0.926
"1610",0.064,0.936
"1611",0.266,0.734
"1612",0,1
"1614",0.002,0.998
"1615",0.63,0.37
"1617",0.3,0.7
"1619",0.152,0.848
"1620",0,1
"1624",0.718,0.282
"1630",0.216,0.784
"1631",0.39,0.61
"1635",0.004,0.996
"1641",0.228,0.772
"1645",0.002,0.998
"1646",0.722,0.278
"1650",0.682,0.318
"1657",0.004,0.996
"1661",0.044,0.956
"1666",0.028,0.972
"1677",0.028,0.972
"1678",0.706,0.294
"1679",0,1
"1680",0.034,0.966
"1683",0.002,0.998
"1688",0.414,0.586
"1690",0.116,0.884
"1700",0.056,0.944
"1707",0.404,0.596
"1710",0.52,0.48
"1712",0.666,0.334
"1717",0.006,0.994
"1719",0.002,0.998
"1722",0.388,0.612
"1725",0.032,0.968
"1728",0.01,0.99
"1731",0.072,0.928
"1754",0.182,0.818
"1758",0.074,0.926
"1759",0.078,0.922
"1760",0.112,0.888
"1765",0.52,0.48
"1772",0.48,0.52
"1787",0.134,0.866
"1789",0.01,0.99
"1791",0.122,0.878
"1795",0.046,0.954
"1796",0.054,0.946
"1797",0.008,0.992
"1800",0.006,0.994
"1814",0.724,0.276
"1817",0.976,0.024
"1819",0.982,0.018
"1823",0.88,0.12
"1829",0.956,0.044
"1831",0.858,0.142
"1832",0.984,0.016
"1833",0.658,0.342
"1834",0.776,0.224
"1835",0.95,0.05
"1843",0.934,0.066
"1844",0.928,0.072
"1846",0.992,0.008
"1853",0.994,0.006
"1855",0.972,0.028
"1861",0.982,0.018
"1867",0.998,0.002
"1868",0.932,0.068
"1871",0.896,0.104
"1872",0.588,0.412
"1877",0.974,0.026
"1878",0.976,0.024
"1882",0.994,0.006
"1883",0.988,0.012
"1884",0.782,0.218
"1888",0.682,0.318
"1889",0.822,0.178
"1893",0.874,0.126
"1894",0.972,0.028
"1895",0.98,0.02
"1899",0.946,0.054
"1901",0.8,0.2
"1905",0.802,0.198
"1909",0.988,0.012
"1920",0.928,0.072
"1921",0.994,0.006
"1938",0.812,0.188
"1942",0.594,0.406
"1943",0.99,0.01
"1947",0.914,0.086
"1950",0.88,0.12
"1952",0.978,0.022
"1953",0.914,0.086
"1957",0.99,0.01
"1958",0.992,0.008
"1961",0.99,0.01
"1963",0.936,0.064
"1966",1,0
"1968",0.984,0.016
"1972",0.826,0.174
"1981",0.968,0.032
"1983",0.986,0.014
"1990",1,0
"1997",1,0
"1998",0.99,0.01
"2005",0.96,0.04
"2008",0.99,0.01
"2014",0.424,0.576
"2015",0.708,0.292
"2027",0.98,0.02
"2028",0.944,0.056
"2029",0.892,0.108
"2031",0.992,0.008
"2032",1,0
"2043",0.926,0.074
"2044",0.944,0.056
"2051",0.98,0.02
"2054",0.996,0.004
"2055",0.888,0.112
"2057",0.984,0.016
"2058",1,0
"2061",0.778,0.222
"2062",0.958,0.042
"2069",0.952,0.048
"2071",0.998,0.002
"2072",0.966,0.034
"2077",0.848,0.152
"2079",0.98,0.02
"2087",0.97,0.03
"2088",0.98,0.02
"2097",0.934,0.066
"2098",0.936,0.064
"2103",0.988,0.012
"2106",0.97,0.03
"2113",0.908,0.092
"2115",0.88,0.12
"2116",0.994,0.006
"2119",0.964,0.036
"2123",0.258,0.742
"2128",0.892,0.108
"2131",0.978,0.022
"2132",0.95,0.05
"2137",0.978,0.022
"2138",0.116,0.884
"2139",0.99,0.01
"2144",0.936,0.064
"2147",0.998,0.002
"2148",0.7,0.3
"2151",1,0
"2156",0.97,0.03
"2173",0.996,0.004
"2174",0.992,0.008
"2178",0.944,0.056
"2185",0.996,0.004
"2186",0.84,0.16
"2188",1,0
"2191",0.984,0.016
"2202",0.992,0.008
"2203",0.978,0.022
"2209",0.926,0.074
"2210",1,0
"2212",0.982,0.018
"2218",1,0
"2219",0.986,0.014
"2225",0.98,0.02
"2226",0.588,0.412
"2228",0.906,0.094
"2233",0.918,0.082
"2237",0.546,0.454
"2246",0.906,0.094
"2250",0.86,0.14
"2255",1,0
"2257",0.986,0.014
"2264",0.966,0.034
"2269",1,0
"2277",0.73,0.27
"2279",0.996,0.004
"2281",0.988,0.012
"2285",0.996,0.004
"2287",0.978,0.022
"2292",0.984,0.016
"2293",0.86,0.14
"2295",0.776,0.224
"2299",0.988,0.012
"2300",0.982,0.018
"2302",0.938,0.062
"2303",0.962,0.038
"2305",0.682,0.318
"2308",0.936,0.064
"2312",0.994,0.006
"2318",0.824,0.176
"2320",0.964,0.036
"2322",0.844,0.156
"2326",0.788,0.212
"2333",1,0
"2334",0.924,0.076
"2336",1,0
"2337",0.99,0.01
"2341",0.92,0.08
"2344",0.92,0.08
"2345",0.99,0.01
"2346",0.896,0.104
"2359",0.936,0.064
"2360",0.964,0.036
"2363",0.988,0.012
"2371",0.608,0.392
"2374",0.952,0.048
"2376",0.916,0.084
"2379",0.99,0.01
"2402",0.912,0.088
"2404",0.98,0.02
"2405",0.944,0.056
"2408",0.974,0.026
"2423",0.988,0.012
"2424",0.974,0.026
"2430",0.934,0.066
"2434",0.952,0.048
"2436",0.92,0.08
"2437",0.97,0.03
"2440",0.994,0.006
"2444",0.982,0.018
"2445",0.984,0.016
"2450",0.998,0.002
"2452",0.992,0.008
"2464",0.908,0.092
"2467",0.998,0.002
"2468",0.994,0.006
"2477",1,0
"2479",0.996,0.004
"2480",0.866,0.134
"2483",0.982,0.018
"2485",0.992,0.008
"2490",0.996,0.004
"2491",0.936,0.064
"2495",1,0
"2501",0.666,0.334
"2504",0.994,0.006
"2508",0.992,0.008
"2512",0.77,0.23
"2517",0.976,0.024
"2519",0.994,0.006
"2524",0.924,0.076
"2533",0.84,0.16
"2538",0.958,0.042
"2540",0.746,0.254
"2547",0.788,0.212
"2554",0.898,0.102
"2564",1,0
"2566",0.994,0.006
"2570",0.988,0.012
"2575",1,0
"2585",0.916,0.084
"2590",0.86,0.14
"2594",0.988,0.012
"2603",1,0
"2610",0.918,0.082
"2613",0.906,0.094
"2614",0.664,0.336
"2616",0.16,0.84
"2621",0.998,0.002
"2623",0.994,0.006
"2624",0.956,0.044
"2625",0.994,0.006
"2627",0.994,0.006
"2633",0.86,0.14
"2635",0.636,0.364
"2638",0.99,0.01
"2647",0.85,0.15
"2649",0.972,0.028
"2655",0.994,0.006
"2661",0.992,0.008
"2666",0.934,0.066
"2667",1,0
"2672",0.964,0.036
"2683",0.94,0.06
"2687",0.748,0.252
"2688",0.982,0.018
"2689",0.58,0.42
"2692",0.878,0.122
"2694",0.974,0.026
"2696",0.844,0.156
"2697",1,0
"2706",0.8,0.2
"2717",0.642,0.358
"2730",1,0
"2732",0.96,0.04
"2734",0.978,0.022
"2744",0.942,0.058
"2747",0.98,0.02
"2753",0.996,0.004
"2755",0.98,0.02
"2757",0.962,0.038
"2758",0.994,0.006
"2762",0.992,0.008
"2764",0.992,0.008
"2766",0.998,0.002
"2771",0.998,0.002
"2773",0.838,0.162
"2776",0.778,0.222
"2779",1,0
"2782",0.996,0.004
"2786",0.998,0.002
"2787",0.994,0.006
"2788",0.988,0.012
"2789",0.882,0.118
"2796",0.982,0.018
"2800",1,0
"2803",0.996,0.004
"2810",0.78,0.22
"2811",0.556,0.444
"2814",1,0
"2815",1,0
"2820",0.996,0.004
"2827",0.838,0.162
"2829",0.96,0.04
"2832",0.928,0.072
"2833",0.924,0.076
"2842",0.718,0.282
"2845",0.99,0.01
"2859",0.974,0.026
"2863",1,0
"2866",0.99,0.01
"2867",0.636,0.364
"2880",0.518,0.482
"2883",0.822,0.178
"2884",0.974,0.026
"2888",1,0
"2894",0.978,0.022
"2896",0.986,0.014
"2907",0.974,0.026
"2908",0.836,0.164
"2910",0.996,0.004
"2917",0.928,0.072
"2921",0.972,0.028
"2923",0.966,0.034
"2929",0.968,0.032
"2930",0.968,0.032
"2936",1,0
"2939",0.992,0.008
"2940",0.974,0.026
"2942",1,0
"2943",0.986,0.014
"2944",0.494,0.506
"2946",0.878,0.122
"2947",0.99,0.01
"2949",0.964,0.036
"2950",0.908,0.092
"2952",0.96,0.04
"2961",0.978,0.022
"2967",0.89,0.11
"2968",0.826,0.174
"2974",0.98,0.02
"2975",0.936,0.064
"2978",0.1,0.9
"2991",0.796,0.204
"2993",0.994,0.006
"2994",0.954,0.046
"2998",0.89,0.11
"3023",0.952,0.048
"3024",0.808,0.192
"3030",0.968,0.032
"3034",0.916,0.084
"3035",0.836,0.164
"3037",0.878,0.122
"3038",0.822,0.178
"3039",0.976,0.024
"3040",0.99,0.01
"3044",0.974,0.026
"3049",0.966,0.034
"3052",0.914,0.086
"3054",0.996,0.004
"3057",0.99,0.01
"3058",0.996,0.004
"3061",0.998,0.002
"3063",0.934,0.066
"3067",0.988,0.012
"3071",0.928,0.072
"3076",0.928,0.072
"3077",0.96,0.04
"3080",1,0
"3084",1,0
"3085",0.882,0.118
"3086",0.924,0.076
"3088",0.996,0.004
"3099",0.994,0.006
"3102",1,0
"3110",0.978,0.022
"3112",0.966,0.034
"3115",0.914,0.086
"3117",0.662,0.338
"3119",0.984,0.016
"3121",1,0
"3123",1,0
"3127",1,0
"3130",1,0
"3136",1,0
"3144",1,0
"3148",0.998,0.002
"3149",0.956,0.044
"3153",0.988,0.012
"3162",0.962,0.038
"3166",0.732,0.268
"3168",1,0
"3169",0.996,0.004
"3170",0.986,0.014
"3178",0.998,0.002
"3181",0.89,0.11
"3199",1,0
"3203",0.996,0.004
"3206",0.858,0.142
"3208",0.892,0.108
"3213",1,0
"3214",0.29,0.71
"3216",0.978,0.022
"3217",0.99,0.01
"3235",1,0
"3238",0.996,0.004
"3239",1,0
"3240",0.89,0.11
"3242",0.896,0.104
"3247",0.91,0.09
"3252",1,0
"3254",0.998,0.002
"3256",0.956,0.044
"3257",0.912,0.088
"3263",0.952,0.048
"3268",0.982,0.018
"3283",1,0
"3286",0.986,0.014
"3294",0.986,0.014
"3295",0.996,0.004
"3298",0.902,0.098
"3302",0.988,0.012
"3305",0.992,0.008
"3307",0.988,0.012
"3310",0.046,0.954
"3313",0.522,0.478
"3329",1,0
"3334",0.94,0.06
"3345",0.982,0.018
"3347",1,0
"3349",0.982,0.018
"3356",0.984,0.016
"3360",0.93,0.07
"3361",1,0
"3363",0.918,0.082
"3373",0.016,0.984
"3385",0.832,0.168
"3390",0.874,0.126
"3394",0.964,0.036
"3395",0.972,0.028
"3399",0.546,0.454
"3407",1,0
"3413",0.956,0.044
"3418",1,0
"3422",0.982,0.018
"3423",0.784,0.216
"3428",0.64,0.36
"3429",0.94,0.06
"3431",0.64,0.36
"3432",0.96,0.04
"3433",0.89,0.11
"3436",0.598,0.402
"3437",0.928,0.072
"3444",0.94,0.06
"3446",0.998,0.002
"3448",0.988,0.012
"3453",0.636,0.364
"3458",0.59,0.41
"3459",0.964,0.036
"3461",0.996,0.004
"3473",0.984,0.016
"3482",0.964,0.036
"3488",0.972,0.028
"3490",0.998,0.002
"3492",1,0
"3494",0.958,0.042
"3499",1,0
"3501",0.904,0.096
"3502",0.998,0.002
"3509",0.96,0.04
"3511",1,0
"3514",0.624,0.376
"3518",0.984,0.016
"3519",0.872,0.128
"3527",0.928,0.072
"3533",0.984,0.016
"3534",0.976,0.024
"3544",0.998,0.002
"3545",0.92,0.08
"3551",0.998,0.002
"3552",0.466,0.534
"3556",0.94,0.06
"3557",0.984,0.016
"3560",0.936,0.064
"3563",1,0
"3564",0.96,0.04
"3568",0.996,0.004
"3570",0.994,0.006
"3571",0.986,0.014
"3578",1,0
"3582",0.922,0.078
"3583",1,0
"3586",1,0
"3590",1,0
"3591",0.996,0.004
"3595",1,0
"3597",1,0
"3599",1,0
"3603",1,0
"3605",1,0
"3613",1,0
"3622",1,0
"3629",1,0
"3637",1,0
"3642",1,0
"3643",1,0
"3646",1,0
"3650",1,0
"3652",1,0
"3658",1,0
"3660",0.998,0.002
"3661",1,0
"3664",1,0
"3667",1,0
"3668",1,0
"3671",1,0
"3672",1,0
"3682",1,0
"3688",1,0
"3697",0.882,0.118
"3698",0.97,0.03
"3701",0.726,0.274
"3703",0.968,0.032
"3704",0.926,0.074
"3717",0.996,0.004
"3719",0.97,0.03
"3728",0.92,0.08
"3737",0.898,0.102
"3739",0.338,0.662
"3740",0.986,0.014
"3744",0.98,0.02
"3746",0.99,0.01
"3754",0.986,0.014
"3755",0.962,0.038
"3762",0.896,0.104
"3763",0.994,0.006
"3772",0.946,0.054
"3782",0.872,0.128
"3785",0.988,0.012
"3787",0.936,0.064
"3793",0.99,0.01
"3794",0.97,0.03
"3796",0.958,0.042
"3797",0.886,0.114
"3814",0.986,0.014
"3816",1,0
"3818",1,0
"3825",1,0
"3826",0.99,0.01
"3831",1,0
"3839",0.904,0.096
"3841",0.978,0.022
"3845",0.914,0.086
"3848",1,0
"3850",0.99,0.01
"3851",0.878,0.122
"3852",0.984,0.016
"3859",0.994,0.006
"3861",0.96,0.04
"3864",0.828,0.172
"3865",0.93,0.07
"3871",0.998,0.002
"3873",0.658,0.342
"3874",1,0
"3880",0.998,0.002
"3889",0.952,0.048
"3890",0.338,0.662
"3894",0.764,0.236
"3895",0.864,0.136
"3899",0.764,0.236
"3904",0.906,0.094
"3905",0.956,0.044
"3910",0.98,0.02
"3916",0.996,0.004
"3918",0.898,0.102
"3921",0.968,0.032
"3924",1,0
"3926",1,0
"3929",0.978,0.022
"3934",0.778,0.222
"3936",1,0
"3938",0.956,0.044
"3940",0.992,0.008
"3943",0.692,0.308
"3944",0.634,0.366
"3952",0.946,0.054
"3953",0.972,0.028
"3956",0.712,0.288
"3959",0.982,0.018
"3960",1,0
"3962",0.984,0.016
"3963",0.988,0.012
"3967",0.972,0.028
"3973",0.98,0.02
"3976",0.98,0.02
"3978",0.924,0.076
"3983",0.992,0.008
"3992",0.958,0.042
"3996",0.974,0.026
"4004",1,0
"4005",0.876,0.124
"4007",0.932,0.068
"4011",0.768,0.232
"4023",1,0
"4027",0.89,0.11
"4030",0.99,0.01
"4035",0.912,0.088
"4037",0.964,0.036
"4039",0.862,0.138
"4041",0.96,0.04
"4048",0.928,0.072
"4055",0.912,0.088
"4056",0.784,0.216
"4058",0.922,0.078
"4059",0.944,0.056
"4064",0.862,0.138
"4068",0.86,0.14
"4073",0.934,0.066
"4075",0.982,0.018
"4076",0.942,0.058
"4077",0.968,0.032
"4078",0.838,0.162
"4083",0.794,0.206
"4084",0.998,0.002
"4088",0.976,0.024
"4094",0.906,0.094
"4095",0.964,0.036
"4096",0.852,0.148
"4097",1,0
"4103",0.598,0.402
"4105",0.946,0.054
"4109",0.98,0.02
"4117",0.984,0.016
"4124",0.49,0.51
"4125",0.97,0.03
"4141",0.884,0.116
"4142",0.976,0.024
"4143",0.954,0.046
"4156",0.918,0.082
"4157",0.956,0.044
"4159",0.768,0.232
"4161",0.886,0.114
"4162",0.892,0.108
"4169",0.904,0.096
"4176",0.892,0.108
"4179",0.704,0.296
"4182",0.838,0.162
"4185",0.68,0.32
"4186",0.8,0.2
"4193",0.936,0.064
"4197",0.348,0.652
"4205",0.902,0.098
"4209",0.688,0.312
"4210",0.694,0.306
"4215",0.236,0.764
"4218",0.996,0.004
"4221",0.32,0.68
"4222",0.83,0.17
"4223",0.67,0.33
"4225",0.96,0.04
"4226",0.91,0.09
"4236",0.96,0.04
"4245",0.552,0.448
"4249",0.956,0.044
"4256",0.892,0.108
"4257",0.96,0.04
"4258",0.838,0.162
"4261",0.85,0.15
"4262",0.826,0.174
"4268",0.846,0.154
"4277",0.862,0.138
"4279",0.982,0.018
"4283",0.452,0.548
"4285",0.79,0.21
"4290",0.104,0.896
"4295",0.862,0.138
"4296",0.922,0.078
"4297",0.908,0.092
"4299",0.564,0.436
"4302",0.906,0.094
"4303",0.838,0.162
"4309",0.496,0.504
"4310",0.892,0.108
"4311",0.818,0.182
"4312",0.474,0.526
"4320",0.622,0.378
"4324",0.856,0.144
"4329",0.728,0.272
"4331",0.844,0.156
"4333",0.68,0.32
"4341",0.918,0.082
"4345",0.87,0.13
"4346",0.864,0.136
"4354",0.54,0.46
"4357",1,0
"4368",1,0
"4372",0.936,0.064
"4375",0.904,0.096
"4382",0.918,0.082
"4383",0.966,0.034
"4385",0.804,0.196
"4386",0.988,0.012
"4388",0.166,0.834
"4394",0.542,0.458
"4396",0.566,0.434
"4397",0.576,0.424
"4399",0.936,0.064
"4407",0.94,0.06
"4415",0.908,0.092
"4424",0.938,0.062
"4425",0.804,0.196
"4436",0.46,0.54
"4441",0.918,0.082
"4447",0.666,0.334
"4450",0.986,0.014
"4454",0.604,0.396
"4457",0.972,0.028
"4461",0.714,0.286
"4463",0.832,0.168
"4466",0.934,0.066
"4467",0.836,0.164
"4470",0.96,0.04
"4471",0.948,0.052
"4474",0.942,0.058
"4475",0.962,0.038
"4479",0.784,0.216
"4482",0.55,0.45
"4484",0.912,0.088
"4490",0.84,0.16
"4492",0.866,0.134
"4494",0.914,0.086
"4497",0.948,0.052
"4500",0.916,0.084
"4503",0.658,0.342
"4507",0.976,0.024
"4509",0.982,0.018
"4511",0.734,0.266
"4512",0.93,0.07
"4513",0.9,0.1
"4519",0.976,0.024
"4524",0.942,0.058
"4526",0.958,0.042
"4529",0.94,0.06
"4532",0.98,0.02
"4535",0.994,0.006
"4537",0.954,0.046
"4541",0.964,0.036
"4544",0.998,0.002
"4549",0.96,0.04
"4552",0.962,0.038
"4553",0.856,0.144
"4554",1,0
"4555",0.964,0.036
"4559",0.794,0.206
"4561",0.986,0.014
"4564",0.8,0.2
"4565",0.862,0.138
"4568",0.968,0.032
"4569",0.972,0.028
"4575",0.89,0.11
"4576",0.968,0.032
"4590",0.932,0.068
"4591",0.768,0.232
"4596",0.952,0.048
"4597",0.988,0.012
"4598",0.79,0.21
"4600",0.924,0.076
