"","X1","X2"
"569",1,1.64038620129566e-23
"582",1,4.48379161262349e-20
"591",1,4.01529836803844e-23
"592",1,1.58476607727777e-22
"595",1,8.99056401178263e-22
"597",1,2.07900773329979e-22
"601",1,7.03262407924535e-20
"604",1,2.20670162538991e-24
"611",1,1.69661208353114e-20
"612",1,3.95500381077942e-21
"617",1,4.96226093671719e-23
"621",1,6.22095158526402e-21
"625",1,5.24184694351709e-23
"627",1,4.93035392733078e-19
"628",1,4.41718171081153e-21
"632",1,1.54155818658351e-21
"636",1,7.31620626263764e-21
"638",1,9.78967836207819e-24
"640",1,2.79328704273799e-23
"643",1,2.46798128127725e-22
"644",1,6.4309859172187e-21
"645",1,4.29405025097126e-21
"648",1,2.90448107673774e-20
"650",1,4.64447877587731e-20
"653",1,6.88411899524236e-21
"657",1,1.00618414032612e-21
"658",1,1.88446423490341e-24
"675",1,6.66998545508673e-21
"679",1,3.84762814712913e-22
"686",1,2.32482531963461e-25
"693",1,9.89445000728546e-22
"698",1,1.99898713023699e-19
"699",1,8.94832330188647e-21
"700",1,6.70124241878785e-22
"715",1,5.05452660958548e-24
"721",1,2.31103644047383e-21
"725",1,1.01600876616894e-21
"731",1,4.70306459916889e-25
"734",1,3.47743870675406e-22
"738",1,1.36101836183635e-21
"758",1,1.81461703858881e-21
"763",1,3.08186081742679e-19
"764",1,3.1858518942645e-24
"767",1,2.89612477932723e-22
"773",1,1.30519810733443e-22
"775",1,9.4497602742523e-21
"783",1,1.5155754049895e-18
"786",1,2.14339021130117e-20
"788",1,4.56273713426965e-24
"791",1,1.98538966273945e-22
"792",1,7.04997599002744e-27
"795",1,7.07039936768058e-23
"796",1,1.95956375790818e-20
"807",1,1.51686586162614e-19
"808",1,4.64526928322869e-23
"812",1,2.96941580731907e-19
"813",1,6.49326042848969e-26
"815",1,3.91589424850359e-23
"819",1,1.13081444288484e-21
"820",1,7.37394579918735e-21
"821",1,2.18334489423357e-19
"830",1,4.44755389366393e-26
"831",1,1.10726184617631e-21
"834",1,1.01067885914894e-27
"836",1,2.37736424371126e-21
"841",1,5.77901931295223e-27
"847",1,5.44124177174877e-24
"849",1,5.86097190231561e-20
"850",1,1.68954957372917e-21
"852",1,4.05457035689361e-21
"858",1,2.61027613469798e-21
"860",1,3.49130970289371e-18
"866",1,1.32115394937386e-21
"870",1,1.44687125602697e-21
"876",1,7.21756639358875e-21
"877",1,2.08719199571033e-21
"879",1,1.09215580638556e-20
"881",1,2.33469939250803e-21
"883",1,6.74876929957335e-23
"885",1,7.40240412285137e-23
"886",1,3.36727483782863e-21
"896",1,5.14206145386792e-24
"897",1,2.68645658048718e-22
"898",1,2.15820600213983e-19
"900",1,6.61054172456753e-21
"902",1,3.02430168535884e-21
"911",1,3.27525186151144e-24
"916",1,7.14257473478707e-21
"918",1,2.36213051253379e-23
"920",1,3.07219176052776e-22
"923",1,7.34788138517992e-21
"925",1,8.72895730773811e-24
"935",1,5.64996806545329e-21
"944",1,2.43367876866398e-18
"946",1,9.17456113055696e-24
"953",1,3.04985815365127e-23
"961",1,4.37268173053822e-20
"967",1,2.22378518538849e-21
"970",1,3.9106578471923e-18
"971",1,6.16903304132231e-19
"975",1,7.1940933925411e-24
"977",1,6.27228422219149e-21
"978",1,1.30850617238573e-21
"980",1,1.22839319164261e-20
"981",1,3.0392277581067e-23
"987",1,3.43545258639354e-26
"989",1,1.30959821963505e-24
"990",1,6.64399965712458e-21
"997",1,1.34501719088932e-22
