"","negative","positive"
"168",0.999339180915059,0.000660819084940867
"169",0.995999155371737,0.00400084462826333
"170",0.9997324226795,0.00026757732050009
"171",0.999098819907752,0.000901180092247711
"172",0.999310749060364,0.000689250939636343
"173",0.998679160252175,0.00132083974782515
"174",0.999681988060788,0.000318011939211993
"175",0.999121368524479,0.000878631475521141
"176",0.998236011136896,0.0017639888631038
"177",0.998476835764976,0.00152316423502397
"178",0.997410412799006,0.00258958720099356
"179",0.998683863787881,0.00131613621211946
"180",0.998893820304073,0.00110617969592675
"181",0.995591180512062,0.00440881948793836
"182",0.998564301462187,0.00143569853781267
"183",0.998688020950582,0.00131197904941793
"184",0.998193726490128,0.00180627350987239
"185",0.994905541482517,0.00509445851748291
"186",0.998705477148612,0.00129452285138765
"187",0.998899397239993,0.00110060276000679
"188",0.998703271620034,0.00129672837996597
"189",0.999281980153638,0.000718019846361662
"190",0.999784603591397,0.000215396408603352
"191",0.998437555634266,0.00156244436573361
"192",0.998684939268101,0.00131506073189891
"193",0.999255832005405,0.00074416799459498
"194",0.99759284998939,0.00240715001060965
"195",0.99827252324329,0.00172747675670959
"196",0.999438523298469,0.000561476701530728
"197",0.997521556737408,0.0024784432625915
"198",0.996956660914046,0.00304333908595411
"199",0.998500491468781,0.00149950853121861
"200",0.9992201854781,0.000779814521900124
"201",0.999674528396824,0.000325471603176197
"202",0.999458469055267,0.000541530944733304
"203",0.999284706707862,0.000715293292138375
"204",0.99756451012614,0.00243548987386044
"205",0.997690415939193,0.00230958406080672
"206",0.999356097623507,0.000643902376492589
"207",0.999387353255829,0.000612646744171164
"208",0.999359862948291,0.000640137051709289
"209",0.999296446046649,0.000703553953351199
"210",0.995925896671531,0.00407410332846903
"211",0.99614493152484,0.00385506847516037
"212",0.99866758700336,0.00133241299664
"213",0.997285373952762,0.00271462604723804
"214",0.998929452751894,0.00107054724810607
"215",0.99796139912996,0.00203860087004004
"216",0.999469731737005,0.00053026826299496
"217",0.999591916220976,0.00040808377902446
"218",0.999318365974545,0.000681634025454847
"219",0.999172279540287,0.000827720459713466
"220",0.999334626914344,0.000665373085655618
"221",0.999471807820352,0.000528192179648279
"222",0.999896571253855,0.000103428746144663
"223",0.997717819176845,0.00228218082315501
"224",0.999752203060512,0.000247796939488287
"225",0.998555325668409,0.00144467433159146
"226",0.999156035064947,0.000843964935053343
"227",0.999196130961613,0.00080386903838725
"228",0.998349103805411,0.00165089619458947
"229",0.99867993127659,0.00132006872340995
"230",0.999789703979146,0.00021029602085354
"231",0.999498704123616,0.000501295876384034
"232",0.999157277364381,0.000842722635619353
"233",0.999728543091951,0.000271456908049084
"234",0.998933805592531,0.00106619440746891
"235",0.99756486194955,0.00243513805045004
"236",0.974108652077877,0.0258913479221226
"237",0.924465792001381,0.0755342079986193
"238",0.621827934323616,0.378172065676384
"239",0.984041604962757,0.0159583950372425
"240",0.388058164733767,0.611941835266233
