"","NO","YES"
"110",0.743576943874359,0.256423056125641
"111",0.743576943874359,0.256423056125641
"112",0.743576943874359,0.256423056125641
"113",0.256423085927963,0.743576914072037
"114",0.743576943874359,0.256423056125641
"115",0.256423085927963,0.743576914072037
"116",0.256423085927963,0.743576914072037
"117",0.256423085927963,0.743576914072037
"118",0.743576943874359,0.256423056125641
"119",0.743576943874359,0.256423056125641
"120",0.743576943874359,0.256423056125641
"121",0.256423085927963,0.743576914072037
"122",0.743576943874359,0.256423056125641
"123",0.256423085927963,0.743576914072037
"124",0.743576943874359,0.256423056125641
"125",0.743576943874359,0.256423056125641
"126",0.743576943874359,0.256423056125641
"127",0.743576943874359,0.256423056125641
"128",0.256423085927963,0.743576914072037
"129",0.256423085927963,0.743576914072037
"130",0.743576943874359,0.256423056125641
"131",0.743576943874359,0.256423056125641
"132",0.256423085927963,0.743576914072037
"133",0.743576943874359,0.256423056125641
"134",0.256423085927963,0.743576914072037
"135",0.256423085927963,0.743576914072037
"136",0.743576943874359,0.256423056125641
"137",0.256423085927963,0.743576914072037
"138",0.743576943874359,0.256423056125641
"139",0.743576943874359,0.256423056125641
"140",0.256423085927963,0.743576914072037
"141",0.743576943874359,0.256423056125641
"142",0.743576943874359,0.256423056125641
"143",0.256423085927963,0.743576914072037
"144",0.743576943874359,0.256423056125641
"145",0.743576943874359,0.256423056125641
"146",0.743576943874359,0.256423056125641
"147",0.256423085927963,0.743576914072037
"148",0.256423085927963,0.743576914072037
"149",0.256423085927963,0.743576914072037
"150",0.743576943874359,0.256423056125641
"151",0.743576943874359,0.256423056125641
"152",0.743576943874359,0.256423056125641
"153",0.743576943874359,0.256423056125641
"154",0.743576943874359,0.256423056125641
"155",0.743576943874359,0.256423056125641
"156",0.743576943874359,0.256423056125641
"157",0.743576943874359,0.256423056125641
"158",0.256423085927963,0.743576914072037
"159",0.743576943874359,0.256423056125641
"160",0.743576943874359,0.256423056125641
"161",0.743576943874359,0.256423056125641
"162",0.256423085927963,0.743576914072037
"163",0.256423085927963,0.743576914072037
"164",0.256423085927963,0.743576914072037
"165",0.743576943874359,0.256423056125641
"166",0.256423085927963,0.743576914072037
"167",0.256423085927963,0.743576914072037
"168",0.256423085927963,0.743576914072037
"169",0.256423085927963,0.743576914072037
"170",0.256423085927963,0.743576914072037
"171",0.743576943874359,0.256423056125641
"172",0.743576943874359,0.256423056125641
"173",0.743576943874359,0.256423056125641
"174",0.256423085927963,0.743576914072037
"175",0.743576943874359,0.256423056125641
"176",0.256423085927963,0.743576914072037
