"","X1","X2"
"511",1,0
"512",1,0
"522",1,0
"527",1,0
"533",1,0
"534",1,0
"536",1,0
"537",0.998,0.002
"539",0.998,0.002
"543",0.998,0.002
"546",1,0
"547",1,0
"551",0.972,0.028
"556",1,0
"559",1,0
"561",1,0
"564",1,0
"566",1,0
"581",0.996,0.004
"585",1,0
"592",1,0
"596",0.98,0.02
"606",0.996,0.004
"610",1,0
"617",0.996,0.004
"629",1,0
"630",1,0
"631",0.998,0.002
"634",0.994,0.006
"635",0.986,0.014
"637",1,0
"640",0.994,0.006
"647",0.996,0.004
"653",0.912,0.088
"656",0.998,0.002
"657",0.998,0.002
"660",0.858,0.142
"661",1,0
"665",0.99,0.01
"666",0.998,0.002
"667",1,0
"671",0.998,0.002
"672",1,0
"680",0.996,0.004
"682",0.568,0.432
"685",1,0
"690",0.898,0.102
"693",0.998,0.002
"696",1,0
"697",1,0
"702",1,0
"706",1,0
"710",0.998,0.002
"718",0.998,0.002
"729",1,0
"733",1,0
"734",1,0
"738",1,0
"751",1,0
"752",1,0
"754",1,0
"761",1,0
"764",1,0
"765",0.994,0.006
"771",1,0
"780",0.914,0.086
"786",0.998,0.002
"789",1,0
"790",0.994,0.006
"794",1,0
"797",1,0
"806",0.998,0.002
"809",0.998,0.002
"812",1,0
"828",0.944,0.056
"830",0.918,0.082
"831",1,0
"832",1,0
"833",0.728,0.272
"841",0.47,0.53
"849",1,0
"850",0.994,0.006
"854",1,0
"860",0.996,0.004
"865",0.998,0.002
"874",0.998,0.002
"877",0.884,0.116
"880",0.998,0.002
"881",1,0
"886",0.996,0.004
"887",1,0
"892",1,0
"895",1,0
"899",1,0
"906",1,0
"907",0.998,0.002
"910",0.998,0.002
"912",1,0
"914",0.694,0.306
"917",0.998,0.002
"921",0.996,0.004
"923",1,0
"925",1,0
"926",0.896,0.104
"929",1,0
"930",1,0
"931",0.99,0.01
"934",1,0
"935",1,0
"936",0.998,0.002
"943",1,0
"947",1,0
"949",0.882,0.118
"952",0.978,0.022
"955",0.998,0.002
"960",0.998,0.002
"964",1,0
"970",1,0
"971",1,0
"972",0.998,0.002
"973",1,0
"975",0.998,0.002
"976",0.99,0.01
"977",1,0
"991",1,0
"995",1,0
"1001",1,0
"1004",1,0
"1007",1,0
"1008",1,0
"1011",1,0
"1012",1,0
"1015",0.996,0.004
"1017",1,0
"1019",1,0
"1022",1,0
"1025",0.998,0.002
"1030",0.99,0.01
"1041",0.998,0.002
"1042",0.998,0.002
"1044",0.996,0.004
"1052",1,0
"1053",1,0
"1063",1,0
"1069",1,0
"1071",0.996,0.004
"1076",1,0
"1087",0.922,0.078
"1100",0.998,0.002
"1101",0.992,0.008
"1104",1,0
"1105",0.994,0.006
"1106",1,0
"1121",0.998,0.002
"1123",1,0
"1127",1,0
"1128",0.994,0.006
"1134",0.992,0.008
"1145",0.998,0.002
"1146",0.982,0.018
"1147",0.998,0.002
"1174",1,0
"1176",1,0
"1177",0.948,0.052
"1179",0.996,0.004
"1186",0.996,0.004
"1191",1,0
"1194",0.992,0.008
"1198",0.992,0.008
"1202",0.996,0.004
"1210",1,0
"1214",1,0
"1215",0.998,0.002
"1217",1,0
"1220",1,0
"1221",0.998,0.002
"1222",1,0
"1223",1,0
"1226",1,0
"1243",1,0
"1247",1,0
"1253",1,0
"1254",1,0
"1256",1,0
"1257",0.432,0.568
"1258",0.998,0.002
"1259",0.998,0.002
"1268",1,0
"1269",1,0
"1270",0.58,0.42
"1276",1,0
"1279",1,0
"1281",1,0
"1282",0.996,0.004
"1283",0.998,0.002
"1289",1,0
"1291",0.988,0.012
"1299",1,0
"1303",0.998,0.002
"1306",0.616,0.384
"1307",1,0
"1310",0.99,0.01
"1314",0.998,0.002
"1317",0.882,0.118
"1327",1,0
"1329",0.996,0.004
"1333",0.998,0.002
"1342",0.994,0.006
"1345",0.996,0.004
"1346",0.968,0.032
"1348",1,0
"1350",1,0
"1358",1,0
"1365",1,0
"1372",0.918,0.082
"1373",1,0
"1375",1,0
"1378",1,0
"1380",1,0
"1384",0.998,0.002
"1387",1,0
"1389",1,0
"1393",1,0
"1398",1,0
"1399",1,0
"1403",0.998,0.002
"1406",1,0
"1412",0.998,0.002
"1416",1,0
"1419",0.866,0.134
"1430",0.998,0.002
"1434",1,0
"1440",1,0
"1449",1,0
"1452",0.998,0.002
"1455",1,0
"1467",1,0
"1468",1,0
"1471",0.356,0.644
"1472",1,0
"1479",0.998,0.002
"1484",1,0
"1487",0.998,0.002
"1491",1,0
"1494",0.984,0.016
"1495",1,0
"1498",0.996,0.004
"1505",1,0
"1511",1,0
"1519",1,0
"1522",0.998,0.002
"1523",1,0
"1525",1,0
"1529",0.996,0.004
"1530",0.912,0.088
"1531",0.908,0.092
"1534",0.996,0.004
"1535",1,0
"1536",0.994,0.006
"1539",0.468,0.532
"1543",1,0
"1544",1,0
"1546",0.998,0.002
"1550",0.998,0.002
"1551",1,0
"1554",0.998,0.002
"1559",0.996,0.004
"1563",1,0
"1565",0.998,0.002
"1571",1,0
"1577",1,0
"1579",1,0
"1584",1,0
"1598",1,0
"1602",1,0
"1613",1,0
"1614",0.99,0.01
"1616",1,0
"1620",1,0
"1627",0.992,0.008
"1628",0.996,0.004
"1631",0.996,0.004
"1632",1,0
"1638",0.998,0.002
"1640",0.99,0.01
"1641",0.998,0.002
"1643",1,0
"1655",0.984,0.016
"1658",0.982,0.018
"1659",0.952,0.048
"1660",1,0
"1661",1,0
"1672",1,0
"1673",1,0
"1676",0.914,0.086
"1677",0.922,0.078
"1685",1,0
"1689",0.998,0.002
"1692",0.624,0.376
"1696",1,0
"1703",1,0
"1704",0.998,0.002
"1713",0.87,0.13
"1719",1,0
"1721",0.826,0.174
"1729",1,0
"1733",1,0
"1735",1,0
"1739",1,0
"1742",1,0
"1744",0.998,0.002
"1751",1,0
"1752",1,0
"1755",1,0
"1756",1,0
"1759",0.996,0.004
"1762",1,0
"1764",0.826,0.174
"1766",1,0
"1767",0.654,0.346
"1770",0.998,0.002
"1771",0.998,0.002
"1772",1,0
"1779",0.998,0.002
"1781",1,0
"1784",1,0
"1785",1,0
"1788",1,0
"1789",0.998,0.002
"1791",0.99,0.01
"1794",1,0
"1807",0.998,0.002
"1819",1,0
"1820",0.856,0.144
"1822",1,0
"1823",0.944,0.056
"1825",1,0
"1827",1,0
"1828",1,0
"1829",1,0
"1832",1,0
"1833",1,0
"1843",0.998,0.002
"1849",0.998,0.002
"1857",0.998,0.002
"1862",1,0
"1863",1,0
"1867",0.998,0.002
"1868",1,0
"1874",0.998,0.002
"1880",1,0
"1889",1,0
"1890",1,0
"1899",1,0
"1902",0.998,0.002
"1903",1,0
"1905",0.992,0.008
"1913",1,0
"1916",1,0
"1917",0.966,0.034
"1922",1,0
"1932",1,0
"1940",1,0
"1948",1,0
"1956",0.99,0.01
"1959",1,0
"1962",0.998,0.002
"1966",0.992,0.008
"1968",0.994,0.006
"1970",0.998,0.002
"1977",1,0
"1981",0.788,0.212
"1988",0.994,0.006
"1989",0.998,0.002
"1995",0.998,0.002
"1999",0.996,0.004
"2000",1,0
"2001",0.668,0.332
"2002",0.996,0.004
"2007",0.998,0.002
"2010",1,0
"2012",1,0
"2020",0.998,0.002
"2030",0.996,0.004
"2032",0.878,0.122
"2040",0.612,0.388
"2041",1,0
"2043",0.908,0.092
"2044",1,0
"2047",1,0
"2050",1,0
"2059",1,0
"2060",1,0
"2061",0.998,0.002
"2065",0.884,0.116
"2068",1,0
"2070",0.998,0.002
"2074",1,0
"2076",1,0
"2083",0.658,0.342
"2088",1,0
"2089",1,0
"2095",1,0
"2100",0.992,0.008
"2104",0.992,0.008
"2110",1,0
"2112",0.944,0.056
"2118",1,0
"2120",1,0
"2131",0.63,0.37
"2132",0.998,0.002
"2135",0.998,0.002
"2138",0.998,0.002
"2141",1,0
"2146",0.972,0.028
"2149",1,0
"2150",0.934,0.066
"2160",0.998,0.002
"2161",1,0
"2164",0.878,0.122
"2177",1,0
"2178",1,0
"2183",1,0
"2185",1,0
"2195",1,0
"2206",0.998,0.002
"2208",1,0
"2209",0.996,0.004
"2211",1,0
"2219",1,0
"2224",0.998,0.002
"2229",0.998,0.002
"2231",1,0
"2242",0.996,0.004
"2243",1,0
"2244",1,0
"2245",1,0
"2249",1,0
"2254",1,0
"2255",1,0
"2256",0.892,0.108
"2260",0.994,0.006
"2263",1,0
"2264",1,0
"2265",0.996,0.004
"2271",0.91,0.09
"2272",0.956,0.044
"2276",0.446,0.554
"2283",0.996,0.004
"2290",1,0
"2293",0.998,0.002
"2298",1,0
"2300",0.986,0.014
"2301",0.998,0.002
"2304",0.942,0.058
"2307",0.962,0.038
"2312",0.998,0.002
"2315",0.998,0.002
"2317",0.846,0.154
"2326",0.998,0.002
"2329",1,0
"2330",0.998,0.002
"2336",1,0
"2337",0.998,0.002
"2338",1,0
"2339",0.99,0.01
"2349",1,0
"2355",1,0
"2356",0.998,0.002
"2358",0.814,0.186
"2360",1,0
"2367",0.998,0.002
"2370",1,0
"2372",1,0
"2373",1,0
"2389",1,0
"2392",1,0
"2394",0.76,0.24
"2400",0.998,0.002
"2401",0.624,0.376
"2406",1,0
"2408",1,0
"2414",0.998,0.002
"2417",1,0
"2428",1,0
"2429",1,0
"2430",0.988,0.012
"2432",0.886,0.114
"2438",0.918,0.082
"2440",1,0
"2450",0.702,0.298
"2455",0.776,0.224
"2457",1,0
"2461",0.996,0.004
"2466",0.648,0.352
"2468",0.924,0.076
"2470",1,0
"2472",0.996,0.004
"2476",0.956,0.044
"2477",0.996,0.004
"2479",0.982,0.018
"2481",1,0
"2485",1,0
"2490",0.998,0.002
"2491",0.994,0.006
"2504",0.998,0.002
"2507",1,0
"2512",0.996,0.004
"2513",1,0
"2519",1,0
"2520",1,0
"2522",1,0
"2523",1,0
"2532",0.998,0.002
"2540",1,0
"2544",0.996,0.004
"2548",1,0
"2554",0.996,0.004
"2557",1,0
"2571",0.994,0.006
"2574",1,0
"2576",0.456,0.544
"2579",1,0
"2585",1,0
"2591",0.998,0.002
"2593",0.996,0.004
"2600",0.998,0.002
"2609",1,0
"2610",0.998,0.002
"2619",1,0
"2622",0.992,0.008
"2636",0.646,0.354
"2638",1,0
"2640",1,0
"2642",1,0
"2643",1,0
"2645",1,0
"2646",0.406,0.594
"2648",1,0
"2650",0.998,0.002
"2651",0.982,0.018
"2655",0.376,0.624
"2656",1,0
"2661",0.996,0.004
"2662",0.996,0.004
"2663",0.998,0.002
"2666",0.986,0.014
"2671",0.998,0.002
"2676",0.998,0.002
"2678",0.998,0.002
"2685",0.59,0.41
"2686",0.998,0.002
"2687",1,0
"2689",1,0
"2695",1,0
"2696",0.996,0.004
"2698",0.992,0.008
"2701",0.996,0.004
"2703",0.996,0.004
"2706",1,0
"2709",1,0
"2717",1,0
"2719",1,0
"2720",1,0
"2724",0.998,0.002
"2729",1,0
"2733",1,0
"2735",1,0
"2738",0.998,0.002
"2739",1,0
"2751",0.998,0.002
"2752",0.908,0.092
"2757",0.998,0.002
"2759",1,0
"2763",0.958,0.042
"2766",1,0
"2774",1,0
"2777",1,0
"2782",1,0
"2789",0.992,0.008
"2793",0.99,0.01
"2794",0.998,0.002
"2797",0.998,0.002
"2801",0.942,0.058
"2816",0.994,0.006
"2822",1,0
"2823",0.992,0.008
"2834",0.996,0.004
"2836",0.46,0.54
"2837",0.998,0.002
"2840",0.998,0.002
"2841",0.728,0.272
"2845",0.994,0.006
"2852",0.998,0.002
"2859",0.992,0.008
"2862",0.998,0.002
"2869",1,0
"2870",1,0
"2871",1,0
"2879",0.996,0.004
"2880",0.998,0.002
"2881",0.998,0.002
"2884",0.998,0.002
"2903",1,0
"2904",1,0
"2914",0.984,0.016
"2916",1,0
"2921",0.816,0.184
"2925",0.996,0.004
"2934",1,0
"2935",0.99,0.01
"2943",0.99,0.01
"2944",1,0
"2945",0.82,0.18
"2948",0.986,0.014
"2952",0.998,0.002
"2954",0.998,0.002
"2956",1,0
"2957",0.99,0.01
"2961",0.996,0.004
"2962",0.998,0.002
"2963",0.998,0.002
"2964",1,0
"2968",1,0
"2969",0.996,0.004
"2976",1,0
"2979",1,0
"2981",1,0
"2983",0.984,0.016
"2986",0.998,0.002
"2989",0.998,0.002
"2990",0.998,0.002
"2992",1,0
"2996",0.998,0.002
"3002",0.998,0.002
"3004",0.544,0.456
"3006",0.998,0.002
"3012",0.994,0.006
"3017",1,0
"3019",0.998,0.002
"3021",0.874,0.126
"3024",0.998,0.002
"3026",0.78,0.22
"3031",0.95,0.05
"3038",1,0
"3039",1,0
"3040",1,0
"3043",0.998,0.002
"3060",1,0
"3062",1,0
"3064",0.992,0.008
"3065",0.998,0.002
"3073",1,0
"3074",1,0
"3075",1,0
"3080",1,0
"3083",0.996,0.004
"3088",0.988,0.012
"3090",1,0
"3092",1,0
"3102",0.998,0.002
"3103",0.998,0.002
"3108",0.992,0.008
"3113",0.972,0.028
"3119",0.986,0.014
"3127",0.998,0.002
"3131",0.996,0.004
"3132",0.994,0.006
"3144",0.898,0.102
"3150",1,0
"3153",1,0
"3154",0.996,0.004
"3166",1,0
"3176",1,0
"3178",0.708,0.292
"3180",1,0
"3183",0.756,0.244
"3186",1,0
"3196",0.994,0.006
"3197",0.992,0.008
"3202",0.998,0.002
"3205",1,0
"3207",0.998,0.002
"3210",0.996,0.004
"3215",1,0
"3216",1,0
"3227",1,0
"3228",1,0
"3229",1,0
"3236",1,0
"3238",0.992,0.008
"3241",0.992,0.008
"3242",0.912,0.088
"3246",0.996,0.004
"3249",0.998,0.002
"3254",0.7,0.3
"3257",0.998,0.002
"3262",0.49,0.51
"3265",0.986,0.014
"3274",1,0
"3275",1,0
"3285",0.998,0.002
"3296",0.996,0.004
"3298",0.996,0.004
"3299",1,0
"3300",0.38,0.62
"3309",0.998,0.002
"3310",1,0
"3312",0.83,0.17
"3333",0.998,0.002
"3336",1,0
"3340",0.996,0.004
"3343",1,0
"3347",1,0
"3348",0.998,0.002
"3350",1,0
"3351",0.988,0.012
"3352",0.992,0.008
"3353",0.996,0.004
"3360",0.998,0.002
"3366",0.998,0.002
"3367",0.998,0.002
"3370",0.992,0.008
"3377",1,0
"3385",0.494,0.506
"3387",0.996,0.004
"3388",0.998,0.002
"3394",1,0
"3397",1,0
"3402",0.962,0.038
"3405",0.976,0.024
"3408",0.582,0.418
"3415",0.998,0.002
"3420",0.998,0.002
"3423",0.996,0.004
"3428",0.56,0.44
"3429",0.996,0.004
"3430",1,0
"3439",0.978,0.022
"3440",0.998,0.002
"3443",0.992,0.008
"3446",0.984,0.016
"3450",0.998,0.002
"3458",1,0
"3464",1,0
"3466",0.948,0.052
"3472",0.616,0.384
"3473",0.994,0.006
"3495",0.996,0.004
"3496",0.996,0.004
"3498",0.992,0.008
"3500",0.99,0.01
"3503",0.994,0.006
"3504",0.996,0.004
"3505",1,0
"3510",0.998,0.002
"3515",0.878,0.122
"3517",0.998,0.002
"3518",1,0
"3520",1,0
"3536",1,0
"3544",0.998,0.002
"3562",1,0
"3566",1,0
"3568",1,0
"3569",0.954,0.046
"3573",0.996,0.004
"3574",0.996,0.004
"3579",1,0
"3581",0.996,0.004
"3591",1,0
"3593",1,0
"3596",1,0
"3600",1,0
"3605",0.994,0.006
"3609",0.722,0.278
"3610",0.994,0.006
"3620",1,0
"3623",1,0
"3628",0.992,0.008
"3634",0.998,0.002
"3643",1,0
"3645",1,0
"3648",1,0
"3657",1,0
"3662",0.686,0.314
"3663",1,0
"3664",0.994,0.006
"3673",1,0
"3676",1,0
"3679",1,0
"3681",1,0
"3684",1,0
"3687",1,0
"3691",0.998,0.002
"3693",0.996,0.004
"3696",1,0
"3705",0.992,0.008
"3707",1,0
"3708",0.614,0.386
"3710",1,0
"3717",1,0
"3724",0.998,0.002
"3726",1,0
"3730",0.996,0.004
"3736",1,0
"3737",0.998,0.002
"3741",0.472,0.528
"3743",1,0
"3745",0.896,0.104
"3748",0.984,0.016
"3750",0.998,0.002
"3756",0.996,0.004
"3758",1,0
"3763",0.996,0.004
"3764",1,0
"3766",0.63,0.37
"3783",0.998,0.002
"3793",0.998,0.002
"3801",1,0
"3802",0.998,0.002
"3806",0.978,0.022
"3810",1,0
"3812",0.998,0.002
"3815",0.992,0.008
"3816",1,0
"3825",1,0
"3826",0.996,0.004
"3827",1,0
"3828",1,0
"3834",0.826,0.174
"3838",0.996,0.004
"3841",1,0
"3843",0.842,0.158
"3844",1,0
"3846",1,0
"3853",0.93,0.07
"3854",1,0
"3856",0.582,0.418
"3857",0.924,0.076
"3860",0.996,0.004
"3863",0.996,0.004
"3869",0.534,0.466
"3872",1,0
"3874",0.982,0.018
"3877",0.998,0.002
"3878",1,0
"3882",1,0
"3883",1,0
"3890",1,0
"3897",0.998,0.002
"3898",1,0
"3900",1,0
"3902",1,0
"3903",0.998,0.002
"3912",0.998,0.002
"3916",1,0
"3918",1,0
"3929",1,0
"3931",0.998,0.002
"3941",0.996,0.004
"3945",0.982,0.018
"3954",0.998,0.002
"3957",1,0
"3958",0.99,0.01
"3959",1,0
"3963",0.998,0.002
"3966",0.996,0.004
"3968",0.998,0.002
"3969",1,0
"3970",1,0
"3974",0.998,0.002
"3977",1,0
"3979",0.972,0.028
"3982",0.978,0.022
"3987",0.784,0.216
"3989",0.69,0.31
"3993",0.998,0.002
"3997",1,0
"4006",0.926,0.074
"4009",1,0
"4012",1,0
"4015",0.998,0.002
"4017",1,0
"4018",1,0
"4023",1,0
"4027",1,0
"4032",0.998,0.002
"4038",1,0
"4040",0.994,0.006
"4051",0.642,0.358
"4065",0.994,0.006
"4066",0.996,0.004
"4068",0.748,0.252
"4074",1,0
"4075",0.998,0.002
"4078",1,0
"4085",1,0
"4092",0.996,0.004
"4096",1,0
"4099",0.998,0.002
"4101",1,0
"4105",1,0
"4109",1,0
"4111",0.932,0.068
"4113",1,0
"4114",0.99,0.01
"4116",0.992,0.008
"4125",0.956,0.044
"4130",0.914,0.086
"4131",1,0
"4134",0.996,0.004
"4135",0.996,0.004
"4138",1,0
"4139",1,0
"4143",0.998,0.002
"4153",0.686,0.314
"4154",0.956,0.044
"4165",0.672,0.328
"4166",1,0
"4169",0.998,0.002
"4181",1,0
"4183",0.992,0.008
"4190",1,0
"4196",0.73,0.27
"4201",1,0
"4202",0.994,0.006
"4207",0.998,0.002
"4208",0.998,0.002
"4209",0.996,0.004
"4211",0.976,0.024
"4215",1,0
"4219",0.998,0.002
"4221",1,0
"4222",0.992,0.008
"4225",0.99,0.01
"4229",0.998,0.002
"4237",1,0
"4244",0.998,0.002
"4246",1,0
"4254",0.992,0.008
"4255",0.998,0.002
"4260",0.954,0.046
"4264",1,0
"4267",1,0
"4278",1,0
"4279",1,0
"4285",1,0
"4291",1,0
"4293",0.992,0.008
"4294",0.804,0.196
"4297",0.994,0.006
"4300",0.998,0.002
"4307",0.968,0.032
"4311",0.998,0.002
"4313",0.998,0.002
"4314",1,0
"4316",0.996,0.004
"4318",0.99,0.01
"4325",0.918,0.082
"4326",1,0
"4328",0.998,0.002
"4329",1,0
"4334",1,0
"4336",1,0
"4338",1,0
"4340",1,0
"4346",0.994,0.006
"4353",1,0
"4355",0.998,0.002
"4361",1,0
"4362",1,0
"4369",0.784,0.216
"4370",0.994,0.006
"4372",0.99,0.01
"4376",1,0
"4382",1,0
"4387",1,0
"4392",1,0
"4393",0.998,0.002
"4394",0.9,0.1
"4396",1,0
"4397",1,0
"4401",1,0
"4405",1,0
"4416",0.926,0.074
"4423",0.996,0.004
"4428",1,0
"4431",1,0
"4432",1,0
"4435",1,0
"4438",0.996,0.004
"4441",1,0
"4448",0.99,0.01
"4449",1,0
"4451",1,0
"4453",1,0
"4461",1,0
"4467",0.996,0.004
"4468",0.984,0.016
"4469",0.996,0.004
"4471",1,0
"4479",1,0
"4481",0.998,0.002
"4485",0.998,0.002
"4488",1,0
"4497",1,0
"4499",1,0
"4500",0.994,0.006
"4502",1,0
"4512",0.996,0.004
"4522",1,0
"4525",1,0
"4529",0.998,0.002
"4530",0.952,0.048
"4540",1,0
"4545",0.998,0.002
"4554",1,0
"4556",1,0
"4563",0.994,0.006
"4567",0.998,0.002
"4574",1,0
"4575",1,0
"4576",1,0
"4578",0.964,0.036
"4590",0.998,0.002
"4591",1,0
"4602",0.992,0.008
"4608",0.998,0.002
"4611",0.936,0.064
"4613",1,0
"4617",0.946,0.054
"4618",0.992,0.008
"4621",1,0
"4624",0.842,0.158
"4625",1,0
"4656",0.774,0.226
"4664",1,0
"4672",1,0
"4675",1,0
"4676",1,0
"4678",0.46,0.54
"4683",0.998,0.002
"4692",1,0
"4702",1,0
"4704",0.926,0.074
"4706",0.722,0.278
"4707",1,0
"4718",0.888,0.112
"4719",0.998,0.002
"4723",0.914,0.086
"4724",1,0
"4733",0.98,0.02
"4737",0.998,0.002
"4740",1,0
"4741",0.892,0.108
"4757",1,0
"4759",0.998,0.002
"4768",0.998,0.002
"4769",0.9,0.1
"4771",0.994,0.006
"4772",0.998,0.002
"4773",0.996,0.004
"4774",1,0
"4778",0.996,0.004
"4792",1,0
"4803",0.988,0.012
"4808",0.998,0.002
"4809",1,0
"4810",0.994,0.006
"4813",0.996,0.004
"4815",1,0
"4818",0.728,0.272
"4824",0.996,0.004
"4827",0.994,0.006
"4838",1,0
"4841",0.808,0.192
"4845",0.998,0.002
"4856",1,0
"4863",0.996,0.004
"4867",1,0
"4870",0.57,0.43
"4873",0.506,0.494
"4874",1,0
"4876",1,0
"4879",1,0
"4886",1,0
"4889",0.964,0.036
"4890",0.988,0.012
"4895",0.996,0.004
"4901",0.996,0.004
"4907",1,0
"4908",0.998,0.002
"4912",1,0
"4916",1,0
"4917",1,0
"4918",0.994,0.006
"4919",0.994,0.006
"4924",1,0
"4931",1,0
"4932",0.998,0.002
"4937",1,0
"4958",1,0
"4964",1,0
"4967",0.994,0.006
"4974",1,0
"4976",0.574,0.426
"4977",1,0
"4979",0.996,0.004
"4984",0.834,0.166
"4987",0.998,0.002
"4991",1,0
"5001",0.996,0.004
"5006",0.998,0.002
"5008",0.69,0.31
"5012",1,0
"5013",0.998,0.002
"5016",0.994,0.006
"5017",0.996,0.004
"5018",1,0
"5027",1,0
"5028",0.972,0.028
"5032",1,0
"5033",0.984,0.016
"5036",0.996,0.004
"5038",0.972,0.028
"5043",0.996,0.004
"5044",0.99,0.01
"5053",1,0
"5067",1,0
"5072",0.996,0.004
"5079",1,0
"5081",1,0
"5084",0.998,0.002
"5087",1,0
"5094",0.998,0.002
"5095",1,0
"5099",1,0
"5101",0.944,0.056
"5105",1,0
"5106",0.996,0.004
"5110",1,0
"5115",0.998,0.002
"5117",1,0
"5121",0.992,0.008
"5125",0.998,0.002
"5131",1,0
"5132",0.72,0.28
"5133",0.868,0.132
"5135",1,0
"5136",1,0
"5138",0.998,0.002
"5140",0.942,0.058
"5142",0.596,0.404
"5149",0.926,0.074
"5151",1,0
"5158",1,0
"5164",1,0
"5167",1,0
"5171",1,0
"5172",0.996,0.004
"5174",1,0
"5176",1,0
"5178",1,0
"5183",0.994,0.006
"5186",0.998,0.002
"5191",1,0
"5193",1,0
"5197",0.994,0.006
"5199",0.99,0.01
"5202",1,0
"5204",0.998,0.002
"5205",0.724,0.276
"5206",1,0
"5208",1,0
"5218",1,0
"5220",0.996,0.004
"5225",0.99,0.01
"5230",1,0
"5237",0.996,0.004
"5238",1,0
"5239",1,0
"5240",1,0
"5241",0.92,0.08
"5246",1,0
"5254",1,0
"5263",0.982,0.018
"5266",1,0
"5267",1,0
"5271",1,0
"5274",0.392,0.608
"5275",0.944,0.056
"5279",0.998,0.002
"5282",1,0
"5287",0.998,0.002
"5288",0.954,0.046
"5294",0.582,0.418
"5295",1,0
"5296",1,0
"5298",0.99,0.01
"5301",0.988,0.012
"5302",0.994,0.006
"5315",1,0
"5318",1,0
"5323",0.992,0.008
"5326",1,0
"5331",0.998,0.002
"5333",1,0
"5336",1,0
"5338",0.986,0.014
"5340",1,0
"5346",0.998,0.002
"5348",0.97,0.03
"5356",0.998,0.002
"5361",1,0
"5363",1,0
"5366",1,0
"5370",0.998,0.002
"5376",0.89,0.11
"5377",1,0
"5378",1,0
"5385",0.914,0.086
"5386",0.992,0.008
"5390",1,0
"5391",0.998,0.002
"5392",1,0
"5400",1,0
"5404",1,0
"5407",1,0
"5410",0.998,0.002
"5416",0.782,0.218
"5422",0.998,0.002
"5425",0.996,0.004
"5427",0.994,0.006
"5433",1,0
"5449",0.99,0.01
"5450",1,0
"5459",0.998,0.002
"5461",1,0
"5463",1,0
"5466",0.998,0.002
"5472",0.996,0.004
"5473",0.998,0.002
"5475",1,0
"5476",1,0
"5479",1,0
"5481",0.988,0.012
"5482",1,0
"5487",0.99,0.01
"5488",1,0
"5493",1,0
"5502",1,0
"5507",1,0
"5508",1,0
"5512",0.994,0.006
"5514",1,0
"5522",1,0
"5529",1,0
"5534",1,0
"5540",0.904,0.096
"5543",1,0
"5544",1,0
"5546",1,0
"5550",1,0
"5556",1,0
"5558",0.992,0.008
"5568",1,0
"5572",0.996,0.004
"5573",1,0
"5574",0.716,0.284
"5584",1,0
"5587",0.998,0.002
"5589",1,0
"5599",1,0
"5610",1,0
"5614",0.868,0.132
"5618",1,0
"5621",1,0
"5626",1,0
"5628",0.922,0.078
"5632",0.998,0.002
