"","NO","YES"
"81",0.999999999930062,6.9937611257842e-11
"82",0.999999999833913,1.66086810970967e-10
"83",0.999908749437176,9.12505628241078e-05
"84",0.99999941166359,5.88336409701462e-07
"85",0.939572028907313,0.0604279710926875
"86",0.999998164345498,1.83565450195822e-06
"87",0.940911191216275,0.0590888087837248
"88",0.999999999999514,4.86055640180894e-13
"89",0.000865635661856379,0.999134364338144
"90",0.999999999966402,3.35984573496262e-11
"91",0.999999999906534,9.34655686180008e-11
"92",0.999999999913676,8.63238369674946e-11
"93",0.999999995797451,4.20254853139568e-09
"94",0.999999999908542,9.14580633448736e-11
"95",0.999999999967856,3.21440651873672e-11
"96",0.99976883276375,0.000231167236249719
"97",0.99999997502537,2.49746304747944e-08
"98",0.999999999902743,9.72569802470957e-11
"99",0.999757562989754,0.000242437010246288
"100",0.999998684417068,1.31558293237077e-06
"101",0.999999990415589,9.58441148668498e-09
"102",0.957092565688371,0.042907434311629
"103",0.99999999404041,5.9595895995912e-09
"104",0.999749901880942,0.000250098119057851
"105",0.999999990647926,9.35207356000944e-09
"106",0.999772809577093,0.000227190422906642
"107",3.28210134914464e-06,0.999996717898651
"108",7.55771234484115e-09,0.999999992442288
"109",0.999999989498968,1.05010318218746e-08
"110",0.999725695728604,0.000274304271396075
"111",0.999999999922145,7.78551667579563e-11
"112",0.965871856069738,0.0341281439302622
"113",1.02584488470558e-06,0.999998974155115
"114",0.999999956110267,4.38897330701238e-08
"115",0.000511772826024215,0.999488227173976
"116",3.44227145676612e-08,0.999999965577285
"117",0.174603896756582,0.825396103243418
"118",0.999996933635504,3.06636449631803e-06
"119",0.999999999925336,7.46641637405787e-11
"120",0.999999999856313,1.43686729181525e-10
"121",2.50530573042695e-06,0.99999749469427
"122",0.99970830451281,0.000291695487189991
"123",2.62741854939463e-08,0.999999973725815
"124",0.999999857728054,1.42271946335093e-07
"125",0.999999974571123,2.54288773371414e-08
"126",0.999998365921277,1.63407872277865e-06
"127",0.999999999773888,2.26111573908838e-10
"128",2.60693134368495e-06,0.999997393068656
"129",9.78443182031441e-09,0.999999990215568
"130",0.999999999901663,9.83367831608462e-11
"131",0.999999999668663,3.31336513781366e-10
"132",8.60398172630727e-06,0.999991396018274
"133",0.999999999773922,2.26077712106587e-10
"134",6.72434878756789e-06,0.999993275651212
"135",1.88389829292035e-08,0.999999981161017
"136",0.999999999999632,3.67594843453389e-13
"137",5.74825885824026e-06,0.999994251741142
"138",0.966216158820557,0.0337838411794428
"139",0.99999904098026,9.5901973984347e-07
"140",3.12651422018639e-06,0.99999687348578
"141",0.999997765815333,2.23418466682723e-06
"142",0.999999979230254,2.07697462561995e-08
"143",1.88389829292035e-08,0.999999981161017
"144",0.999994640426757,5.35957324299119e-06
"145",0.999997209707921,2.79029207939097e-06
"146",0.866110183277994,0.133889816722006
"147",0.0409204532447016,0.959079546755298
"148",4.0080441188195e-08,0.999999959919559
"149",6.19048294769886e-06,0.999993809517052
"150",0.999999991860295,8.13970468804825e-09
"151",0.99999999999926,7.40407735122517e-13
"152",0.999996876070646,3.12392935408745e-06
"153",0.951275565223041,0.0487244347769588
"154",0.999999999999247,7.52509166090931e-13
"155",0.999998218214939,1.78178506093918e-06
"156",0.945728028303529,0.0542719716964715
"157",0.999998364269309,1.63573069067446e-06
"158",0.147799217985577,0.852200782014423
"159",0.999999999937188,6.28123109081002e-11
"160",0.999997256897365,2.74310263492783e-06
"161",0.999649091735268,0.000350908264732053
"162",0.000619846506690447,0.99938015349331
"163",2.57542995851789e-06,0.999997424570041
"164",2.77206615539871e-06,0.999997227933845
"165",0.999999980135424,1.9864576428219e-08
"166",0.000259766956265395,0.999740233043735
"167",1.90781203057711e-08,0.99999998092188
"168",3.18509482122309e-08,0.999999968149052
"169",1.0468242528372e-06,0.999998953175747
"170",0.0496651739822649,0.950334826017735
"171",0.999519471801468,0.000480528198531727
"172",0.999999999998965,1.03450581434572e-12
"173",0.999996513053349,3.48694665108784e-06
"174",0.138363926905635,0.861636073094365
"175",0.999999984680405,1.53195947039109e-08
"176",0.000379737761072474,0.999620262238928
