"","X2","X1"
"1459",0.164,0.836
"1465",0.164,0.836
"1471",0.164,0.836
"1475",0.164,0.836
"1483",0.164,0.836
"1493",0.164,0.836
"1495",0.164,0.836
"1496",0.164,0.836
"1497",0.164,0.836
"1501",0.164,0.836
"1502",0.164,0.836
"1504",0.164,0.836
"1508",0.164,0.836
"1510",0.164,0.836
"1515",0.16,0.84
"1517",0.164,0.836
"1527",0.164,0.836
"1537",0.164,0.836
"1538",0.164,0.836
"1541",0.164,0.836
"1545",0.164,0.836
"1550",0.164,0.836
"1552",0.164,0.836
"1556",0.164,0.836
"1557",0.164,0.836
"1560",0.164,0.836
"1561",0.164,0.836
"1565",0.164,0.836
"1570",0.164,0.836
"1582",0.164,0.836
"1586",0.164,0.836
"1589",0.164,0.836
"1596",0.164,0.836
"1598",0.164,0.836
"1607",0.164,0.836
"1609",0.162,0.838
"1620",0.164,0.836
"1623",0.16,0.84
"1626",0.164,0.836
"1629",0.164,0.836
"1630",0.164,0.836
"1631",0.164,0.836
"1638",0.164,0.836
"1642",0.164,0.836
"1645",0.164,0.836
"1654",0.164,0.836
"1657",0.164,0.836
"1661",0.164,0.836
"1665",0.164,0.836
"1670",0.164,0.836
"1677",0.164,0.836
"1685",0.164,0.836
"1692",0.164,0.836
"1693",0.164,0.836
"1696",0.164,0.836
"1701",0.164,0.836
"1703",0.164,0.836
"1705",0.164,0.836
"1707",0.166,0.834
"1710",0.164,0.836
"1711",0.164,0.836
"1712",0.164,0.836
"1715",0.164,0.836
"1721",0.164,0.836
"1723",0.164,0.836
"1724",0.164,0.836
"1730",0.164,0.836
"1732",0.164,0.836
"1734",0.164,0.836
"1737",0.16,0.84
"1745",0.164,0.836
"1750",0.164,0.836
"1757",0.164,0.836
"1758",0.164,0.836
"1761",0.164,0.836
"1765",0.164,0.836
"1771",0.164,0.836
"1774",0.164,0.836
"1781",0.164,0.836
"1786",0.164,0.836
"1787",0.164,0.836
"1790",0.164,0.836
"1793",0.164,0.836
"1794",0.164,0.836
"1795",0.164,0.836
"1798",0.166,0.834
"1800",0.164,0.836
"1802",0.168,0.832
"1804",0.164,0.836
"1808",0.166,0.834
"1809",0.164,0.836
"1810",0.168,0.832
"1818",0.164,0.836
"1821",0.168,0.832
"1825",0.164,0.836
"1826",0.166,0.834
"1830",0.164,0.836
"1831",0.164,0.836
"1839",0.164,0.836
"1843",0.164,0.836
"1850",0.164,0.836
"1854",0.164,0.836
"1855",0.164,0.836
"1858",0.164,0.836
"1859",0.164,0.836
"1865",0.164,0.836
"1867",0.164,0.836
"1868",0.164,0.836
"1873",0.168,0.832
"1874",0.164,0.836
"1876",0.164,0.836
"1877",0.164,0.836
"1882",0.164,0.836
"1883",0.164,0.836
"1893",0.164,0.836
"1900",0.164,0.836
"1902",0.164,0.836
"1903",0.164,0.836
"1906",0.164,0.836
"1907",0.16,0.84
"1909",0.164,0.836
"1917",0.164,0.836
"1921",0.164,0.836
"1924",0.164,0.836
"1939",0.164,0.836
"1940",0.164,0.836
"1945",0.164,0.836
"1947",0.164,0.836
"1950",0.164,0.836
"1956",0.164,0.836
